"work_id","size_id","sale_price","regular_price"
31784,2936,355.00,645.00
31784,3040,385.00,705.00
31784,3648,475.00,885.00
31784,4860,655.00,1245.00
31784,5468,785.00,1505.00
31786,2024,245.00,425.00
31786,2430,285.00,505.00
31786,2632,305.00,545.00
31786,2936,355.00,645.00
31786,3040,385.00,705.00
31786,3648,475.00,885.00
31786,4860,655.00,1245.00
31786,5468,785.00,1505.00
31788,2024,245.00,425.00
31788,2430,285.00,505.00
31788,2632,305.00,545.00
31788,2936,355.00,645.00
31788,3040,385.00,705.00
31788,3648,475.00,885.00
31788,4860,655.00,1245.00
31788,5468,785.00,1505.00
31790,2936,385.00,645.00
31790,3040,415.00,705.00
31790,3648,505.00,885.00
31790,4860,685.00,1245.00
31790,5468,815.00,1505.00
31792,2024,245.00,425.00
31792,2430,285.00,505.00
31792,2632,305.00,545.00
31792,2936,355.00,645.00
31792,3040,385.00,705.00
31792,3648,475.00,885.00
31792,4860,655.00,1245.00
31792,5468,785.00,1505.00
31796,2024,245.00,425.00
31796,2430,285.00,505.00
31796,2632,305.00,545.00
31796,2936,355.00,645.00
31796,3040,385.00,705.00
31796,3648,475.00,885.00
31796,4860,655.00,1245.00
31796,5468,785.00,1505.00
31798,2024,245.00,425.00
31798,2430,285.00,505.00
31798,2632,305.00,545.00
31798,2936,355.00,645.00
31798,3040,385.00,705.00
31798,3648,475.00,885.00
31798,4860,655.00,1245.00
31798,5468,785.00,1505.00
187658,2430,285.00,505.00
187658,2632,305.00,545.00
187658,2936,355.00,645.00
187658,3040,385.00,705.00
187658,3648,475.00,885.00
187658,4860,655.00,1245.00
187658,5468,785.00,1505.00
187730,2430,285.00,505.00
187730,2632,305.00,545.00
187730,2936,355.00,645.00
187730,3040,385.00,705.00
187730,3648,475.00,885.00
187730,4860,655.00,1245.00
187730,5468,785.00,1505.00
187721,2430,285.00,505.00
187721,2632,305.00,545.00
187721,2936,355.00,645.00
187721,3040,385.00,705.00
187721,3648,475.00,885.00
187721,4860,655.00,1245.00
187721,5468,785.00,1505.00
187739,2430,285.00,505.00
187739,2632,305.00,545.00
187739,2936,355.00,645.00
187739,3040,385.00,705.00
187739,3648,475.00,885.00
187739,4860,655.00,1245.00
187739,5468,785.00,1505.00
187703,2430,285.00,505.00
187703,2632,305.00,545.00
187703,2936,355.00,645.00
187703,3040,385.00,705.00
187703,3648,475.00,885.00
187703,4860,655.00,1245.00
187703,5468,785.00,1505.00
187694,2430,285.00,505.00
187694,2632,305.00,545.00
187694,2936,355.00,645.00
187694,3040,385.00,705.00
187694,3648,475.00,885.00
187694,4860,655.00,1245.00
187694,5468,785.00,1505.00
187712,2430,285.00,505.00
187712,2632,305.00,545.00
187712,2936,355.00,645.00
187712,3040,385.00,705.00
187712,3648,475.00,885.00
187712,4860,655.00,1245.00
187712,5468,785.00,1505.00
187748,2430,285.00,505.00
187748,2632,305.00,545.00
187748,2936,355.00,645.00
187748,3040,385.00,705.00
187748,3648,475.00,885.00
187748,4860,655.00,1245.00
187748,5468,785.00,1505.00
187667,2430,285.00,505.00
187667,2632,305.00,545.00
187667,2936,355.00,645.00
187667,3040,385.00,705.00
187667,3648,475.00,885.00
187667,4860,655.00,1245.00
187667,5468,785.00,1505.00
187784,2436,335.00,605.00
187784,3046,425.00,785.00
187784,3654,535.00,1005.00
187784,4060,605.00,1145.00
187784,4872,765.00,1465.00
187757,2430,285.00,505.00
187757,2632,305.00,545.00
187757,2936,355.00,645.00
187757,3040,385.00,705.00
187757,3648,475.00,885.00
187757,4860,655.00,1245.00
187757,5468,785.00,1505.00
187685,2430,285.00,505.00
187685,2632,305.00,545.00
187685,2936,355.00,645.00
187685,3040,385.00,705.00
187685,3648,475.00,885.00
187685,4860,655.00,1245.00
187685,5468,785.00,1505.00
187676,2430,285.00,505.00
187676,2632,305.00,545.00
187676,2936,355.00,645.00
187676,3040,385.00,705.00
187676,3648,475.00,885.00
187676,4860,655.00,1245.00
187676,5468,785.00,1505.00
187766,2430,285.00,505.00
187766,2632,305.00,545.00
187766,2936,355.00,645.00
187766,3040,385.00,705.00
187766,3648,475.00,885.00
187766,4860,655.00,1245.00
187766,5468,785.00,1505.00
31800,2024,245.00,425.00
31800,2430,285.00,505.00
31800,2632,305.00,545.00
31800,2936,355.00,645.00
31800,3040,385.00,705.00
31800,3648,475.00,885.00
31800,4860,655.00,1245.00
31800,5468,785.00,1505.00
187775,2430,285.00,505.00
187775,2632,305.00,545.00
187775,2936,355.00,645.00
187775,3040,385.00,705.00
187775,3648,475.00,885.00
187775,4860,655.00,1245.00
187775,5468,785.00,1505.00
31802,2936,385.00,645.00
31802,3040,415.00,705.00
31802,3648,505.00,885.00
31802,4860,685.00,1245.00
31802,5468,815.00,1505.00
17406,2416,215.00,345.00
17406,3020,255.00,425.00
17406,3624,295.00,505.00
17406,4630,385.00,685.00
17406,5436,495.00,905.00
17406,6040,565.00,1045.00
17406,7248,725.00,1365.00
17408,1624,215.00,345.00
17408,2030,255.00,425.00
17408,2436,295.00,505.00
17408,3046,385.00,685.00
17408,3654,495.00,905.00
17408,4060,565.00,1045.00
17408,4872,725.00,1365.00
17410,2416,215.00,345.00
17410,3020,255.00,425.00
17410,3624,295.00,505.00
17410,4630,385.00,685.00
17410,5436,495.00,905.00
17410,6040,565.00,1045.00
17410,7248,725.00,1365.00
17412,1624,215.00,345.00
17412,2030,255.00,425.00
17412,2436,295.00,505.00
17412,3046,385.00,685.00
17412,3654,495.00,905.00
17412,4060,565.00,1045.00
17412,4872,725.00,1365.00
17414,1620,195.00,305.00
17414,2024,225.00,365.00
17414,2430,265.00,445.00
17414,2632,285.00,485.00
17414,2936,335.00,585.00
17414,3040,365.00,645.00
17414,3648,455.00,825.00
17414,4860,635.00,1185.00
17414,5468,765.00,1445.00
17416,1624,215.00,345.00
17416,2030,255.00,425.00
17416,2436,295.00,505.00
17416,3046,385.00,685.00
17416,3654,495.00,905.00
17416,4060,565.00,1045.00
17416,4872,725.00,1365.00
17418,1624,215.00,345.00
17418,2030,255.00,425.00
17418,2436,295.00,505.00
17418,3046,385.00,685.00
17418,3654,495.00,905.00
17418,4060,565.00,1045.00
17418,4872,725.00,1365.00
17422,2416,215.00,345.00
17422,3020,255.00,425.00
17422,3624,295.00,505.00
17422,4630,385.00,685.00
17422,5436,495.00,905.00
17422,6040,565.00,1045.00
17422,7248,725.00,1365.00
17420,1624,215.00,345.00
17420,2030,255.00,425.00
17420,2436,295.00,505.00
17420,3046,385.00,685.00
17420,3654,495.00,905.00
17420,4060,565.00,1045.00
17420,4872,725.00,1365.00
17424,1620,195.00,305.00
17424,2024,225.00,365.00
17424,2430,265.00,445.00
17424,2632,285.00,485.00
17424,2936,335.00,585.00
17424,3040,365.00,645.00
17424,3648,455.00,825.00
17424,4860,635.00,1185.00
17424,5468,765.00,1445.00
17426,1620,195.00,305.00
17426,2024,225.00,365.00
17426,2430,265.00,445.00
17426,2632,285.00,485.00
17426,2936,335.00,585.00
17426,3040,365.00,645.00
17426,3648,455.00,825.00
17426,4860,635.00,1185.00
17426,5468,765.00,1445.00
17428,1620,195.00,305.00
17428,2024,225.00,365.00
17428,2430,265.00,445.00
17428,2632,285.00,485.00
17428,2936,335.00,585.00
17428,3040,365.00,645.00
17428,3648,455.00,825.00
17428,4860,635.00,1185.00
17428,5468,765.00,1445.00
17430,1620,195.00,305.00
17430,2024,225.00,365.00
17430,2430,265.00,445.00
17430,2632,285.00,485.00
17430,2936,335.00,585.00
17430,3040,365.00,645.00
17430,3648,455.00,825.00
17430,4860,635.00,1185.00
17430,5468,765.00,1445.00
17432,2416,215.00,345.00
17432,3020,255.00,425.00
17432,3624,295.00,505.00
17432,4630,385.00,685.00
17432,5436,495.00,905.00
17432,6040,565.00,1045.00
17432,7248,725.00,1365.00
17434,2016,195.00,305.00
17434,2420,225.00,365.00
17434,3024,265.00,445.00
17434,3226,285.00,485.00
17434,3629,335.00,585.00
17434,4030,365.00,645.00
17434,4836,455.00,825.00
17434,6048,635.00,1185.00
17434,6854,765.00,1445.00
17436,2016,195.00,305.00
17436,2420,225.00,365.00
17436,3024,265.00,445.00
17436,3226,285.00,485.00
17436,3629,335.00,585.00
17436,4030,365.00,645.00
17436,4836,455.00,825.00
17436,6048,635.00,1185.00
17436,6854,765.00,1445.00
17438,1624,215.00,345.00
17438,2030,255.00,425.00
17438,2436,295.00,505.00
17438,3046,385.00,685.00
17438,3654,495.00,905.00
17438,4060,565.00,1045.00
17438,4872,725.00,1365.00
17440,1620,195.00,305.00
17440,2024,225.00,365.00
17440,2430,265.00,445.00
17440,2632,285.00,485.00
17440,2936,335.00,585.00
17440,3040,365.00,645.00
17440,3648,455.00,825.00
17440,4860,635.00,1185.00
17440,5468,765.00,1445.00
17444,2020,225.00,365.00
17444,2424,245.00,405.00
17444,3030,315.00,545.00
17444,3636,375.00,665.00
17444,4040,435.00,785.00
17444,4848,545.00,1005.00
17444,6060,755.00,1425.00
17442,1624,215.00,345.00
17442,2030,255.00,425.00
17442,2436,295.00,505.00
17442,3046,385.00,685.00
17442,3654,495.00,905.00
17442,4060,565.00,1045.00
17442,4872,725.00,1365.00
17446,1620,195.00,305.00
17446,2024,225.00,365.00
17446,2430,265.00,445.00
17446,2632,285.00,485.00
17446,2936,335.00,585.00
17446,3040,365.00,645.00
17446,3648,455.00,825.00
17446,4860,635.00,1185.00
17446,5468,765.00,1445.00
17448,1624,215.00,345.00
17448,2030,255.00,425.00
17448,2436,295.00,505.00
17448,3046,385.00,685.00
17448,3654,495.00,905.00
17448,4060,565.00,1045.00
17448,4872,725.00,1365.00
17450,1620,195.00,305.00
17450,2024,225.00,365.00
17450,2430,265.00,445.00
17450,2632,285.00,485.00
17450,2936,335.00,585.00
17450,3040,365.00,645.00
17450,3648,455.00,825.00
17450,4860,635.00,1185.00
17450,5468,765.00,1445.00
17452,1624,215.00,345.00
17452,2030,255.00,425.00
17452,2436,295.00,505.00
17452,3046,385.00,685.00
17452,3654,495.00,905.00
17452,4060,565.00,1045.00
17452,4872,725.00,1365.00
17454,2016,195.00,305.00
17454,2420,225.00,365.00
17454,3024,265.00,445.00
17454,3226,285.00,485.00
17454,3629,335.00,585.00
17454,4030,365.00,645.00
17454,4836,455.00,825.00
17454,6048,635.00,1185.00
17454,6854,765.00,1445.00
17456,1624,215.00,345.00
17456,2030,255.00,425.00
17456,2436,295.00,505.00
17456,3046,385.00,685.00
17456,3654,495.00,905.00
17456,4060,565.00,1045.00
17456,4872,725.00,1365.00
17458,1624,215.00,345.00
17458,2030,255.00,425.00
17458,2436,295.00,505.00
17458,3046,385.00,685.00
17458,3654,495.00,905.00
17458,4060,565.00,1045.00
17458,4872,725.00,1365.00
17460,1624,215.00,345.00
17460,2030,255.00,425.00
17460,2436,295.00,505.00
17460,3046,385.00,685.00
17460,3654,495.00,905.00
17460,4060,565.00,1045.00
17460,4872,725.00,1365.00
17462,2416,215.00,345.00
17462,3020,255.00,425.00
17462,3624,295.00,505.00
17462,4630,385.00,685.00
17462,5436,495.00,905.00
17462,6040,565.00,1045.00
17462,7248,725.00,1365.00
17464,1620,195.00,305.00
17464,2024,225.00,365.00
17464,2430,265.00,445.00
17464,2632,285.00,485.00
17464,2936,335.00,585.00
17464,3040,365.00,645.00
17464,3648,455.00,825.00
17464,4860,635.00,1185.00
17464,5468,765.00,1445.00
198507,36,125.00,125.00
198507,30,95.00,95.00
198507,24,85.00,85.00
198507,2416,235.00,405.00
198507,3020,275.00,485.00
198507,3624,315.00,565.00
198507,4630,405.00,745.00
198507,5436,515.00,965.00
198507,6040,585.00,1105.00
198507,7248,745.00,1425.00
198519,36,125.00,125.00
198519,30,95.00,95.00
198519,24,85.00,85.00
198519,3024,285.00,495.00
198519,3226,305.00,535.00
198519,3629,355.00,635.00
198519,4030,385.00,695.00
198519,4836,475.00,875.00
198519,6048,655.00,1235.00
198519,6854,785.00,1495.00
31832,3624,315.00,565.00
31832,4630,405.00,745.00
31832,5436,515.00,965.00
31832,6040,585.00,1105.00
136150,3024,285.00,495.00
136150,3226,305.00,535.00
136150,3629,355.00,635.00
136150,4030,385.00,695.00
136150,4836,475.00,875.00
136150,6048,655.00,1235.00
136150,6854,785.00,1495.00
136139,1620,215.00,365.00
136139,2024,245.00,425.00
136139,2430,285.00,505.00
136139,2632,305.00,545.00
136139,2936,355.00,645.00
136139,3040,385.00,705.00
136139,3648,475.00,885.00
136139,4860,655.00,1245.00
136139,5468,785.00,1505.00
136130,3020,275.00,485.00
136130,3624,315.00,565.00
136130,4630,405.00,745.00
136130,5436,515.00,965.00
136130,6040,585.00,1105.00
136130,7248,745.00,1425.00
184950,3020,275.00,485.00
184950,3624,315.00,565.00
184950,4630,405.00,745.00
184950,5436,515.00,965.00
184950,6040,585.00,1105.00
184950,7248,745.00,1425.00
31834,2416,235.00,405.00
31834,3020,275.00,485.00
31834,3624,315.00,565.00
31834,4630,405.00,745.00
31834,5436,515.00,965.00
31834,6040,585.00,1105.00
31834,7248,745.00,1425.00
32022,2430,285.00,505.00
32022,2632,305.00,545.00
32022,2936,355.00,645.00
32022,3040,385.00,705.00
32022,3648,475.00,885.00
32022,4860,655.00,1245.00
32022,5468,785.00,1505.00
171964,2430,285.00,505.00
171964,2632,305.00,545.00
171964,2936,355.00,645.00
171964,3040,385.00,705.00
171964,3648,475.00,885.00
171964,4860,655.00,1245.00
171964,5468,785.00,1505.00
32024,3024,285.00,505.00
32024,3226,305.00,545.00
32024,3629,355.00,645.00
32024,4030,385.00,705.00
32024,4836,475.00,885.00
32024,6048,655.00,1245.00
32024,6854,785.00,1505.00
32026,1620,215.00,365.00
32026,2024,245.00,425.00
32026,2430,285.00,505.00
32026,2632,305.00,545.00
32026,2936,355.00,645.00
32026,3040,385.00,705.00
32026,3648,475.00,885.00
32026,4860,655.00,1245.00
32026,5468,785.00,1505.00
32028,1624,235.00,405.00
32028,2030,275.00,485.00
32028,2436,315.00,565.00
32028,3046,405.00,745.00
32028,3654,515.00,965.00
32028,4060,585.00,1105.00
32028,4872,745.00,1425.00
171973,2430,285.00,505.00
171973,2632,305.00,545.00
171973,2936,355.00,645.00
171973,3040,385.00,705.00
171973,3648,475.00,885.00
171973,4860,655.00,1245.00
171973,5468,785.00,1505.00
171982,3024,285.00,505.00
171982,3226,305.00,545.00
171982,3629,355.00,645.00
171982,4030,385.00,705.00
171982,4836,475.00,885.00
171982,6048,655.00,1245.00
171982,6854,785.00,1505.00
171991,3024,285.00,505.00
171991,3226,305.00,545.00
171991,3629,355.00,645.00
171991,4030,385.00,705.00
171991,4836,475.00,885.00
171991,6048,655.00,1245.00
171991,6854,785.00,1505.00
32030,1624,235.00,405.00
32030,2030,275.00,485.00
32030,2436,315.00,565.00
32030,3046,405.00,745.00
32030,3654,515.00,965.00
32030,4060,585.00,1105.00
32030,4872,745.00,1425.00
172000,3020,275.00,465.00
172000,3624,315.00,545.00
172000,4630,405.00,725.00
172000,5436,515.00,945.00
172000,6040,585.00,1085.00
27038,3624,335.00,595.00
27038,4630,425.00,775.00
27038,5436,535.00,995.00
27038,6040,605.00,1135.00
27038,7248,765.00,1455.00
27040,3024,305.00,535.00
27040,3226,325.00,575.00
27040,3629,375.00,675.00
27040,4030,405.00,735.00
27040,4836,495.00,915.00
27040,6048,675.00,1275.00
27040,6854,805.00,1535.00
27042,3624,335.00,595.00
27042,4630,425.00,775.00
27042,5436,535.00,995.00
27042,6040,605.00,1135.00
27042,7248,765.00,1455.00
27044,3624,335.00,595.00
27044,4630,425.00,775.00
27044,5436,535.00,995.00
27044,6040,605.00,1135.00
27044,7248,765.00,1455.00
27046,3624,335.00,595.00
27046,4630,425.00,775.00
27046,5436,535.00,995.00
27046,6040,605.00,1135.00
27046,7248,765.00,1455.00
27048,3624,335.00,595.00
27048,4630,425.00,775.00
27048,5436,535.00,995.00
27048,6040,605.00,1135.00
27048,7248,765.00,1455.00
27050,3624,335.00,595.00
27050,4630,425.00,775.00
27050,5436,535.00,995.00
27050,6040,605.00,1135.00
27050,7248,765.00,1455.00
27052,3624,335.00,595.00
27052,4630,425.00,775.00
27052,5436,535.00,995.00
27052,6040,605.00,1135.00
27052,7248,765.00,1455.00
124600,2416,235.00,405.00
124600,3020,275.00,485.00
124600,3624,315.00,565.00
124600,4630,405.00,745.00
124600,5436,515.00,965.00
124600,6040,585.00,1105.00
124600,7248,745.00,1425.00
124609,2416,235.00,405.00
124609,3020,275.00,485.00
124609,3624,315.00,565.00
124609,4630,405.00,745.00
124609,5436,515.00,965.00
124609,6040,585.00,1105.00
124609,7248,745.00,1425.00
124618,2416,235.00,405.00
124618,3020,275.00,485.00
124618,3624,315.00,565.00
124618,4630,405.00,745.00
124618,5436,515.00,965.00
124618,6040,585.00,1105.00
124618,7248,745.00,1425.00
124654,2016,215.00,345.00
124654,2420,245.00,405.00
124654,3024,285.00,485.00
124654,3226,305.00,525.00
124654,3629,355.00,625.00
124654,4030,385.00,685.00
124654,4836,475.00,865.00
124654,6048,655.00,1225.00
124654,6854,785.00,1485.00
124665,2016,215.00,345.00
124665,2420,245.00,405.00
124665,3024,285.00,485.00
124665,3226,305.00,525.00
124665,3629,355.00,625.00
124665,4030,385.00,685.00
124665,4836,475.00,865.00
124665,6048,655.00,1225.00
124665,6854,785.00,1485.00
124627,2416,235.00,405.00
124627,3020,275.00,485.00
124627,3624,315.00,565.00
124627,4630,405.00,745.00
124627,5436,515.00,965.00
124627,6040,585.00,1105.00
124627,7248,745.00,1425.00
124707,1620,215.00,355.00
124707,2024,245.00,415.00
124707,2430,285.00,495.00
124707,2632,305.00,535.00
124707,2936,355.00,635.00
124707,3040,385.00,695.00
124707,3648,475.00,875.00
124707,4860,655.00,1235.00
124707,5468,785.00,1495.00
124676,2016,215.00,345.00
124676,2420,245.00,405.00
124676,3024,285.00,485.00
124676,3226,305.00,525.00
124676,3629,355.00,625.00
124676,4030,385.00,685.00
124676,4836,475.00,865.00
124676,6048,655.00,1225.00
124676,6854,785.00,1485.00
124698,1624,235.00,385.00
124698,2030,275.00,465.00
124698,2436,315.00,545.00
124698,3046,405.00,725.00
124698,3654,515.00,945.00
124698,4060,585.00,1085.00
124698,4872,745.00,1405.00
124636,2416,235.00,405.00
124636,3020,275.00,485.00
124636,3624,315.00,565.00
124636,4630,405.00,745.00
124636,5436,515.00,965.00
124636,6040,585.00,1105.00
124636,7248,745.00,1425.00
124687,2016,215.00,345.00
124687,2420,245.00,405.00
124687,3024,285.00,485.00
124687,3226,305.00,525.00
124687,3629,355.00,625.00
124687,4030,385.00,685.00
124687,4836,475.00,865.00
124687,6048,655.00,1225.00
124687,6854,785.00,1485.00
124645,2416,235.00,405.00
124645,3020,275.00,485.00
124645,3624,315.00,565.00
124645,4630,405.00,745.00
124645,5436,515.00,965.00
124645,6040,585.00,1105.00
124645,7248,745.00,1425.00
31984,1620,235.00,365.00
31984,2024,265.00,425.00
31984,2430,305.00,505.00
31984,2632,325.00,545.00
31984,2936,375.00,645.00
31984,3040,405.00,705.00
31984,3648,495.00,885.00
31984,4860,675.00,1245.00
31984,5468,805.00,1505.00
31986,1620,215.00,365.00
31986,2024,245.00,425.00
31986,2430,285.00,505.00
31986,2632,305.00,545.00
31986,2936,355.00,645.00
31986,3040,385.00,705.00
31986,3648,475.00,885.00
31986,4860,655.00,1245.00
31986,5468,785.00,1505.00
31988,1620,215.00,365.00
31988,2024,245.00,425.00
31988,2430,285.00,505.00
31988,2632,305.00,545.00
31988,2936,355.00,645.00
31988,3040,385.00,705.00
31988,3648,475.00,885.00
31988,4860,655.00,1245.00
31988,5468,785.00,1505.00
31990,1620,215.00,365.00
31990,2024,245.00,425.00
31990,2430,285.00,505.00
31990,2632,305.00,545.00
31990,2936,355.00,645.00
31990,3040,385.00,705.00
31990,3648,475.00,885.00
31990,4860,655.00,1245.00
31990,5468,785.00,1505.00
31992,1620,215.00,365.00
31992,2024,245.00,425.00
31992,2430,285.00,505.00
31992,2632,305.00,545.00
31992,2936,355.00,645.00
31992,3040,385.00,705.00
31992,3648,475.00,885.00
31992,4860,655.00,1245.00
31992,5468,785.00,1505.00
5273,2016,215.00,345.00
5273,2420,245.00,405.00
5273,3024,285.00,485.00
5273,3226,305.00,525.00
5273,3629,355.00,625.00
5273,4030,385.00,685.00
5273,4836,475.00,865.00
5273,6048,655.00,1225.00
5273,6854,785.00,1485.00
5275,2016,215.00,345.00
5275,2420,245.00,405.00
5275,3024,285.00,485.00
5275,3226,305.00,525.00
5275,3629,355.00,625.00
5275,4030,385.00,685.00
5275,4836,475.00,865.00
5275,6048,655.00,1225.00
5275,6854,785.00,1485.00
5277,1624,235.00,385.00
5277,2030,275.00,465.00
5277,2436,315.00,545.00
5277,3046,405.00,725.00
5277,3654,515.00,945.00
5277,4060,585.00,1085.00
5277,4872,745.00,1405.00
5279,1624,235.00,385.00
5279,2030,275.00,465.00
5279,2436,315.00,545.00
5279,3046,405.00,725.00
5279,3654,515.00,945.00
5279,4060,585.00,1085.00
5279,4872,745.00,1405.00
5281,2016,215.00,345.00
5281,2420,245.00,405.00
5281,3024,285.00,485.00
5281,3226,305.00,525.00
5281,3629,355.00,625.00
5281,4030,385.00,685.00
5281,4836,475.00,865.00
5281,6048,655.00,1225.00
5281,6854,785.00,1485.00
5283,1624,235.00,385.00
5283,2030,275.00,465.00
5283,2436,315.00,545.00
5283,3046,405.00,725.00
5283,3654,515.00,945.00
5283,4060,585.00,1085.00
5283,4872,745.00,1405.00
5285,2016,215.00,345.00
5285,2420,245.00,405.00
5285,3024,285.00,485.00
5285,3226,305.00,525.00
5285,3629,355.00,625.00
5285,4030,385.00,685.00
5285,4836,475.00,865.00
5285,6048,655.00,1225.00
5285,6854,785.00,1485.00
5287,1624,235.00,385.00
5287,2030,275.00,465.00
5287,2436,315.00,545.00
